,label,text
2321,Cervical spondylosis,"I've been experiencing limb weakness, a dry cough, and excruciating back pain. My neck hurts, and I've felt dizzy and unsteady on my feet."
2322,Cervical spondylosis,"I've been battling with back pain, a dry cough, and limb weakness. I've been feeling dizzy and unstable on my feet, and my neck hurts."
2323,Cervical spondylosis,"I've been struggling with limb weakness, a dry cough, and back pain. My neck aches, and I've been experiencing vertigo and instability when standing up."
2324,Cervical spondylosis,"I've been struggling with back pain, a chronic cough, and limb weakness. I've been feeling disoriented and weak on my feet, and my neck hurts."
2325,Cervical spondylosis,"I've been dealing with limb weakness, a persistent cough, and back pain. My neck hurts, and I've been feeling lost and weak when standing."
2326,Cervical spondylosis,"I have been suffering from back pain, a productive cough, and weakness in my limbs. My neck is sore and I have had issues with dizziness and balance."
2327,Cervical spondylosis,"I have been experiencing limb weakness, a productive cough, and back pain. I have a painful neck and have experienced balance and vertigo problems."
2328,Cervical spondylosis,"Back pain, a productive cough, and limb weakness have been bothering me. I have balance and dizzy concerns, and my neck hurts."
2329,Cervical spondylosis,"I've been having trouble with limb weakness, a productive cough, and back pain. My neck hurts, and I'm worried about balance and vertigo."
2330,Cervical spondylosis,"Backache, a difficulty breathing, and limb weakness have been bothering me. I have balance and dizzy concerns, and my neck suffers."
2331,Cervical spondylosis,"I've been experiencing back pain, dyspnea, and limb weakness. My neck hurts, and I have balance issues and vertigo issues."
2332,Cervical spondylosis,"I have been struggling with back pain, a persistent cough, and weakness in my muscles. My neck hurts and I have had problems with dizziness and loss of balance."
2333,Cervical spondylosis,"I've been dealing with back discomfort, a chronic cough, and muscular weakness. In addition to having balance issues and dizziness, I also have a sore neck."
2334,Cervical spondylosis,"Back pain, a lingering cough, and muscle weakness have been bothering me. I have issues with dizziness and losing my equilibrium, and my neck hurts."
2335,Cervical spondylosis,"I've been experiencing muscular weakness, persistent coughing, and back pain. In addition to feeling lightheaded and unsteady, I have neck pain."
2336,Cervical spondylosis,"Back pain, a chronic cough, and muscle weakness have been bothering me. I have concerns with dizziness and losing my position, and my neck hurts."
2337,Cervical spondylosis,"I've been experiencing muscular weakness, a persistent cough, and back pain. My neck hurts, and I'm worried about becoming lightheaded and forgetting my place."
2338,Cervical spondylosis,"I have been experiencing severe back pain, a cough that comes and goes, and weakness in my limbs. My neck also hurts and I have been feeling dizzy and off balance."
2339,Cervical spondylosis,"I've been dealing with excruciating back pain, sporadic coughing fits, and limb weakness. In addition to my neck ache, I've been experiencing vertigo and imbalance."
2340,Cervical spondylosis,"I've been having intermittent coughing fits, significant back pain, and limb weakness. I've been experiencing neck pain as well as a dizzy and unsteady sensation."
2341,Cervical spondylosis,"I've been experiencing severe back pain, limb weakness, and sporadic coughing fits. I've been feeling lightheaded and unsteady, in addition to having neck discomfort."
2342,Cervical spondylosis,"I've been having periodic coughing fits, terrible back pain, and limb weakness. I've been feeling neck pain as well as a dizzy and unstable sensation."
2343,Cervical spondylosis,"I've been experiencing severe back pain, limb weakness, and sporadic coughing fits. I've been experiencing dizziness and instability in addition to neck discomfort."
2344,Cervical spondylosis,"I have been dealing with back pain, a cough that won't go away, and weakness in my arms and legs. My neck hurts and I have had problems with dizziness and maintaining my balance."
2345,Cervical spondylosis,"I've been having trouble with my back, a persistent cough, and arm and leg paralysis. In addition to having trouble staying balanced and experiencing vertigo, I also have a sore neck."
2346,Cervical spondylosis,"Back pain, a persistent cough, and numbness in my arms and legs have been bothering me. I've had trouble staying balanced and experiencing dizziness, and my neck hurts."
2347,Cervical spondylosis,"I've been experiencing numbness in my arms and legs, a chronic cough, and back pain. My neck hurts, and I've having problems maintaining balanced in addition to feeling lightheaded."
2348,Cervical spondylosis,"Back pain, a dry cough, and stiffness in my arms and legs have been bothering me. I've had problems staying balanced and experience dizziness, and my neck hurts."
2349,Cervical spondylosis,"I've been experiencing stiffness in my arms and legs, a dry cough, and back pain. My neck hurts, and I've having trouble maintaining balanced in addition to feeling lightheaded."
2350,Cervical spondylosis,"I've been experiencing back pain, a persistent cough, and numbness in my arms and legs. I've been having trouble staying balanced and managing my vertigo, and my neck hurts."
2351,Cervical spondylosis,"I've been dealing with numbness in my arms and legs, a chronic cough, and back discomfort. My neck hurts, and I've been having problems controlling my vertigo and maintaining balance."
2352,Cervical spondylosis,"My arms and legs have been weak, and I have been suffering from back pain and a persistent cough. In addition to experiencing neck pain and balance issues, I also suffer dizziness."
2353,Cervical spondylosis,"I have been experiencing weakness in my arms and legs, as well as back discomfort and a chronic cough. I feel lightheaded in addition to having balance problems and neck discomfort."
2354,Cervical spondylosis,"Back pain, a persistent cough, and arm and leg weakness have been bothering me. I've been experiencing neck pain, balance issues, and dizziness."
2355,Cervical spondylosis,"I've been experiencing arm and limb weakness, a chronic cough, and back discomfort. Dizziness, balance problems, and neck discomfort have been plaguing me."
2356,Cervical spondylosis,"Back pain, a persistent cough, and numbness in my arms and legs have been bothering me. I've had trouble staying balanced and experiencing dizziness, and my neck hurts."
2357,Cervical spondylosis,"I've been experiencing numbness in my arms and legs, a chronic cough, and back pain. My neck hurts, and I've having problems maintaining balanced in addition to feeling lightheaded."
2358,Cervical spondylosis,"I have been suffering from back pain, a dry cough, and a lack of strength in my muscles. My neck is sore and I have been feeling dizzy and unsteady on my feet"
